project_file,sprite_file,status,reason
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0275shiftry/poke_capture_0275_000_fd_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0275shiftry/shiftry.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0275shiftry/poke_capture_0275_000_fd_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0275shiftry/shiftry_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0275shiftry/poke_capture_0275_000_md_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0275shiftry/shiftry.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0275shiftry/poke_capture_0275_000_md_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0275shiftry/shiftry_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0276taillow/poke_capture_0276_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0276taillow/taillow.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0276taillow/poke_capture_0276_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0276taillow/taillow_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0277swellow/poke_capture_0277_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0277swellow/swellow.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0277swellow/poke_capture_0277_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0277swellow/swellow_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0278wingull/poke_capture_0278_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0278wingull/wingull.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0278wingull/poke_capture_0278_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0278wingull/wingull_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0279pelipper/poke_capture_0279_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0279pelipper/pelipper.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0279pelipper/poke_capture_0279_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0279pelipper/pelipper_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0280ralts/poke_capture_0280_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0280ralts/ralts.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0280ralts/poke_capture_0280_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0280ralts/ralts_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0281kirlia/poke_capture_0281_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0281kirlia/kirlia.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0281kirlia/poke_capture_0281_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0281kirlia/kirlia_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0282gardevoir/poke_capture_0282_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0282gardevoir/gardevoir.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0282gardevoir/poke_capture_0282_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0282gardevoir/gardevoir_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0282gardevoir/poke_capture_0282_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0282gardevoir/gardevoir-mega.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0282gardevoir/poke_capture_0282_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0282gardevoir/gardevoir-mega_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0283surskit/poke_capture_0283_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0283surskit/surskit.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0283surskit/poke_capture_0283_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0283surskit/surskit_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0284masquerain/poke_capture_0284_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0284masquerain/masquerain.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0284masquerain/poke_capture_0284_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0284masquerain/masquerain_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0285shroomish/poke_capture_0285_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0285shroomish/shroomish.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0285shroomish/poke_capture_0285_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0285shroomish/shroomish_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0286breloom/poke_capture_0286_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0286breloom/breloom.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0286breloom/poke_capture_0286_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0286breloom/breloom_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0287slakoth/poke_capture_0287_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0287slakoth/slakoth.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0287slakoth/poke_capture_0287_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0287slakoth/slakoth_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0288vigoroth/poke_capture_0288_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0288vigoroth/vigoroth.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0288vigoroth/poke_capture_0288_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0288vigoroth/vigoroth_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0289slaking/poke_capture_0289_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0289slaking/slaking.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0289slaking/poke_capture_0289_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0289slaking/slaking_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0290nincada/poke_capture_0290_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0290nincada/nincada.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0290nincada/poke_capture_0290_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0290nincada/nincada_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0291ninjask/poke_capture_0291_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0291ninjask/ninjask.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0291ninjask/poke_capture_0291_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0291ninjask/ninjask_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0292shedinja/poke_capture_0292_000_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0292shedinja/shedinja.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0292shedinja/poke_capture_0292_000_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0292shedinja/shedinja_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0293whismur/poke_capture_0293_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0293whismur/whismur.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0293whismur/poke_capture_0293_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0293whismur/whismur_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0294loudred/poke_capture_0294_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0294loudred/loudred.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0294loudred/poke_capture_0294_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0294loudred/loudred_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0295exploud/poke_capture_0295_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0295exploud/exploud.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0295exploud/poke_capture_0295_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0295exploud/exploud_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0296makuhita/poke_capture_0296_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0296makuhita/makuhita.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0296makuhita/poke_capture_0296_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0296makuhita/makuhita_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0297hariyama/poke_capture_0297_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0297hariyama/hariyama.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0297hariyama/poke_capture_0297_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0297hariyama/hariyama_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0298azurill/poke_capture_0298_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0298azurill/azurill.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0298azurill/poke_capture_0298_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0298azurill/azurill_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0299nosepass/poke_capture_0299_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0299nosepass/nosepass.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0299nosepass/poke_capture_0299_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0299nosepass/nosepass_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0300skitty/poke_capture_0300_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0300skitty/skitty.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0300skitty/poke_capture_0300_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0300skitty/skitty_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0301delcatty/poke_capture_0301_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0301delcatty/delcatty.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0301delcatty/poke_capture_0301_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0301delcatty/delcatty_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0302sableye/poke_capture_0302_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0302sableye/sableye.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0302sableye/poke_capture_0302_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0302sableye/sableye_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0302sableye/poke_capture_0302_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0302sableye/sableye-mega.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0302sableye/poke_capture_0302_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0302sableye/sableye-mega_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0303mawile/poke_capture_0303_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0303mawile/mawile.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0303mawile/poke_capture_0303_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0303mawile/mawile_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0303mawile/poke_capture_0303_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0303mawile/mawile-mega.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0303mawile/poke_capture_0303_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0303mawile/mawile-mega_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0304aron/poke_capture_0304_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0304aron/aron.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0304aron/poke_capture_0304_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0304aron/aron_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0305lairon/poke_capture_0305_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0305lairon/lairon.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0305lairon/poke_capture_0305_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0305lairon/lairon_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0306aggron/poke_capture_0306_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0306aggron/aggron.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0306aggron/poke_capture_0306_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0306aggron/aggron_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0306aggron/poke_capture_0306_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0306aggron/aggron-mega.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0306aggron/poke_capture_0306_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0306aggron/aggron-mega_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0307meditite/poke_capture_0307_000_fd_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0307meditite/meditite.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0307meditite/poke_capture_0307_000_fd_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0307meditite/meditite_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0307meditite/poke_capture_0307_000_md_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0307meditite/meditite.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0307meditite/poke_capture_0307_000_md_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0307meditite/meditite_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0308medicham/poke_capture_0308_000_fd_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0308medicham/medicham.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0308medicham/poke_capture_0308_000_fd_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0308medicham/medicham_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0308medicham/poke_capture_0308_000_md_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0308medicham/medicham.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0308medicham/poke_capture_0308_000_md_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0308medicham/medicham_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0308medicham/poke_capture_0308_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0308medicham/medicham-mega.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0308medicham/poke_capture_0308_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0308medicham/medicham-mega_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0309electrike/poke_capture_0309_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0309electrike/electrike.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0309electrike/poke_capture_0309_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0309electrike/electrike_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0310manectric/poke_capture_0310_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0310manectric/manectric.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0310manectric/poke_capture_0310_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0310manectric/manectric_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0310manectric/poke_capture_0310_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0310manectric/manectric-mega.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0310manectric/poke_capture_0310_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0310manectric/manectric-mega_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0311plusle/poke_capture_0311_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0311plusle/plusle.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0311plusle/poke_capture_0311_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0311plusle/plusle_shiny.png,mapped,variant-index
/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0312minun/poke_capture_0312_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0312minun/minun.png,mapped,variant-index
