,model_folder,model_file,sprite_folder,sprite_file,model_path,sprite_path
520,0218slugma,poke_capture_0218_000_mf_n_00000000_f_r.png,0218slugma,slugma_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0218slugma/poke_capture_0218_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0218slugma/slugma_shiny.png
521,0219magcargo,poke_capture_0219_000_mf_n_00000000_f_n.png,0219magcargo,magcargo.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0219magcargo/poke_capture_0219_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0219magcargo/magcargo.png
522,0219magcargo,poke_capture_0219_000_mf_n_00000000_f_r.png,0219magcargo,magcargo_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0219magcargo/poke_capture_0219_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0219magcargo/magcargo_shiny.png
523,0220swinub,poke_capture_0220_000_mf_n_00000000_f_n.png,0220swinub,swinub.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0220swinub/poke_capture_0220_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0220swinub/swinub.png
524,0220swinub,poke_capture_0220_000_mf_n_00000000_f_r.png,0220swinub,swinub_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0220swinub/poke_capture_0220_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0220swinub/swinub_shiny.png
525,0221piloswine,poke_capture_0221_000_fd_n_00000000_f_n.png,0221piloswine,piloswine.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0221piloswine/poke_capture_0221_000_fd_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0221piloswine/piloswine.png
526,0221piloswine,poke_capture_0221_000_md_n_00000000_f_r.png,0221piloswine,piloswine_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0221piloswine/poke_capture_0221_000_md_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0221piloswine/piloswine_shiny.png
527,0223remoraid,poke_capture_0223_000_mf_n_00000000_f_n.png,0223remoraid,remoraid.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0223remoraid/poke_capture_0223_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0223remoraid/remoraid.png
528,0223remoraid,poke_capture_0223_000_mf_n_00000000_f_r.png,0223remoraid,remoraid_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0223remoraid/poke_capture_0223_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0223remoraid/remoraid_shiny.png
529,0224octillery,poke_capture_0224_000_fd_n_00000000_f_n.png,0224octillery,octillery.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0224octillery/poke_capture_0224_000_fd_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0224octillery/octillery.png
530,0224octillery,poke_capture_0224_000_md_n_00000000_f_r.png,0224octillery,octillery_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0224octillery/poke_capture_0224_000_md_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0224octillery/octillery_shiny.png
531,0225delibird,poke_capture_0225_000_mf_n_00000000_f_n.png,0225delibird,delibird.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0225delibird/poke_capture_0225_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0225delibird/delibird.png
532,0225delibird,poke_capture_0225_000_mf_n_00000000_f_r.png,0225delibird,delibird_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0225delibird/poke_capture_0225_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0225delibird/delibird_shiny.png
533,0226mantine,poke_capture_0226_000_mf_n_00000000_f_n.png,0226mantine,mantine.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0226mantine/poke_capture_0226_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0226mantine/mantine.png
534,0226mantine,poke_capture_0226_000_mf_n_00000000_f_r.png,0226mantine,mantine_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0226mantine/poke_capture_0226_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0226mantine/mantine_shiny.png
535,0227skarmory,poke_capture_0227_000_mf_n_00000000_f_n.png,0227skarmory,skarmory.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0227skarmory/poke_capture_0227_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0227skarmory/skarmory.png
536,0227skarmory,poke_capture_0227_000_mf_n_00000000_f_r.png,0227skarmory,skarmory_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0227skarmory/poke_capture_0227_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0227skarmory/skarmory_shiny.png
537,0228houndour,poke_capture_0228_000_mf_n_00000000_f_n.png,0228houndour,houndour.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0228houndour/poke_capture_0228_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0228houndour/houndour.png
538,0229houndoom,poke_capture_0229_000_fd_n_00000000_f_r.png,0229houndoom,houndoom_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0229houndoom/poke_capture_0229_000_fd_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0229houndoom/houndoom_shiny.png
539,0230kingdra,poke_capture_0230_000_mf_n_00000000_f_n.png,0230kingdra,kingdra.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0230kingdra/poke_capture_0230_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0230kingdra/kingdra.png
540,0230kingdra,poke_capture_0230_000_mf_n_00000000_f_r.png,0230kingdra,kingdra_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0230kingdra/poke_capture_0230_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0230kingdra/kingdra_shiny.png
541,0231phanpy,poke_capture_0231_000_mf_n_00000000_f_n.png,0231phanpy,phanpy.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0231phanpy/poke_capture_0231_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0231phanpy/phanpy.png
542,0231phanpy,poke_capture_0231_000_mf_n_00000000_f_r.png,0231phanpy,phanpy_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0231phanpy/poke_capture_0231_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0231phanpy/phanpy_shiny.png
543,0232donphan,poke_capture_0232_000_fd_n_00000000_f_n.png,0232donphan,donphan.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0232donphan/poke_capture_0232_000_fd_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0232donphan/donphan.png
544,0232donphan,poke_capture_0232_000_fd_n_00000000_f_r.png,0232donphan,donphan_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0232donphan/poke_capture_0232_000_fd_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0232donphan/donphan_shiny.png
545,0232donphan,poke_capture_0232_000_md_n_00000000_f_n.png,0232donphan,donphan.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0232donphan/poke_capture_0232_000_md_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0232donphan/donphan.png
546,0232donphan,poke_capture_0232_000_md_n_00000000_f_r.png,0232donphan,donphan_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0232donphan/poke_capture_0232_000_md_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0232donphan/donphan_shiny.png
547,0234stantler,poke_capture_0234_000_mf_n_00000000_f_n.png,0234stantler,stantler.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0234stantler/poke_capture_0234_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0234stantler/stantler.png
548,0234stantler,poke_capture_0234_000_mf_n_00000000_f_r.png,0234stantler,stantler_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0234stantler/poke_capture_0234_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0234stantler/stantler_shiny.png
549,0235smeargle,poke_capture_0235_000_mf_n_00000000_f_n.png,0235smeargle,smeargle.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0235smeargle/poke_capture_0235_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0235smeargle/smeargle.png
550,0235smeargle,poke_capture_0235_000_mf_n_00000000_f_r.png,0235smeargle,smeargle_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0235smeargle/poke_capture_0235_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0235smeargle/smeargle_shiny.png
551,0236tyrogue,poke_capture_0236_000_mo_n_00000000_f_n.png,0236tyrogue,tyrogue.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0236tyrogue/poke_capture_0236_000_mo_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0236tyrogue/tyrogue.png
552,0236tyrogue,poke_capture_0236_000_mo_n_00000000_f_r.png,0236tyrogue,tyrogue_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0236tyrogue/poke_capture_0236_000_mo_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0236tyrogue/tyrogue_shiny.png
553,0238smoochum,poke_capture_0238_000_fo_n_00000000_f_n.png,0238smoochum,smoochum.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0238smoochum/poke_capture_0238_000_fo_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0238smoochum/smoochum.png
554,0239elekid,poke_capture_0239_000_mf_n_00000000_f_n.png,0239elekid,elekid.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0239elekid/poke_capture_0239_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0239elekid/elekid.png
555,0239elekid,poke_capture_0239_000_mf_n_00000000_f_r.png,0239elekid,elekid_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0239elekid/poke_capture_0239_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0239elekid/elekid_shiny.png
556,0240magby,poke_capture_0240_000_mf_n_00000000_f_n.png,0240magby,magby.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0240magby/poke_capture_0240_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0240magby/magby.png
557,0240magby,poke_capture_0240_000_mf_n_00000000_f_r.png,0240magby,magby_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0240magby/poke_capture_0240_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0240magby/magby_shiny.png
558,0243raikou,poke_capture_0243_000_uk_n_00000000_f_n.png,0243raikou,raikou.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0243raikou/poke_capture_0243_000_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0243raikou/raikou.png
559,0243raikou,poke_capture_0243_000_uk_n_00000000_f_r.png,0243raikou,raikou_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0243raikou/poke_capture_0243_000_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0243raikou/raikou_shiny.png
560,0244entei,poke_capture_0244_000_uk_n_00000000_f_n.png,0244entei,entei.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0244entei/poke_capture_0244_000_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0244entei/entei.png
561,0244entei,poke_capture_0244_000_uk_n_00000000_f_r.png,0244entei,entei_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0244entei/poke_capture_0244_000_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0244entei/entei_shiny.png
562,0245suicune,poke_capture_0245_000_uk_n_00000000_f_n.png,0245suicune,suicune.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0245suicune/poke_capture_0245_000_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0245suicune/suicune.png
563,0245suicune,poke_capture_0245_000_uk_n_00000000_f_r.png,0245suicune,suicune_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0245suicune/poke_capture_0245_000_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0245suicune/suicune_shiny.png
564,0246larvitar,poke_capture_0246_000_mf_n_00000000_f_n.png,0246larvitar,larvitar.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0246larvitar/poke_capture_0246_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0246larvitar/larvitar.png
565,0246larvitar,poke_capture_0246_000_mf_n_00000000_f_r.png,0246larvitar,larvitar_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0246larvitar/poke_capture_0246_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0246larvitar/larvitar_shiny.png
566,0248tyranitar,poke_capture_0248_000_mf_n_00000000_f_n.png,0248tyranitar,tyranitar.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0248tyranitar/poke_capture_0248_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0248tyranitar/tyranitar.png
567,0248tyranitar,poke_capture_0248_000_mf_n_00000000_f_r.png,0248tyranitar,tyranitar_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0248tyranitar/poke_capture_0248_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0248tyranitar/tyranitar_shiny.png
568,0248tyranitar,poke_capture_0248_001_mf_n_00000000_f_n.png,0248tyranitar,tyranitar-mega.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0248tyranitar/poke_capture_0248_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0248tyranitar/tyranitar-mega.png
569,0248tyranitar,poke_capture_0248_001_mf_n_00000000_f_r.png,0248tyranitar,tyranitar-mega_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0248tyranitar/poke_capture_0248_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0248tyranitar/tyranitar-mega_shiny.png
570,0249lugia,poke_capture_0249_000_uk_n_00000000_f_n.png,0249lugia,lugia.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0249lugia/poke_capture_0249_000_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0249lugia/lugia.png
571,0249lugia,poke_capture_0249_000_uk_n_00000000_f_r.png,0249lugia,lugia_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0249lugia/poke_capture_0249_000_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0249lugia/lugia_shiny.png
572,0251celebi,poke_capture_0251_000_uk_n_00000000_f_n.png,0251celebi,celebi.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0251celebi/poke_capture_0251_000_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0251celebi/celebi.png
573,0251celebi,poke_capture_0251_000_uk_n_00000000_f_r.png,0251celebi,celebi_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0251celebi/poke_capture_0251_000_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0251celebi/celebi_shiny.png
574,0252treecko,poke_capture_0252_000_mf_n_00000000_f_n.png,0252treecko,treecko.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0252treecko/poke_capture_0252_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0252treecko/treecko.png
575,0252treecko,poke_capture_0252_000_mf_n_00000000_f_r.png,0252treecko,treecko_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0252treecko/poke_capture_0252_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0252treecko/treecko_shiny.png
576,0253grovyle,poke_capture_0253_000_mf_n_00000000_f_n.png,0253grovyle,grovyle.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0253grovyle/poke_capture_0253_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0253grovyle/grovyle.png
577,0253grovyle,poke_capture_0253_000_mf_n_00000000_f_r.png,0253grovyle,grovyle_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0253grovyle/poke_capture_0253_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0253grovyle/grovyle_shiny.png
578,0254sceptile,poke_capture_0254_000_mf_n_00000000_f_n.png,0254sceptile,sceptile.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0254sceptile/poke_capture_0254_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0254sceptile/sceptile.png
579,0254sceptile,poke_capture_0254_000_mf_n_00000000_f_r.png,0254sceptile,sceptile_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0254sceptile/poke_capture_0254_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0254sceptile/sceptile_shiny.png
580,0255torchic,poke_capture_0255_000_fd_n_00000000_f_n.png,0255torchic,torchic.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0255torchic/poke_capture_0255_000_fd_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0255torchic/torchic.png
581,0255torchic,poke_capture_0255_000_fd_n_00000000_f_r.png,0255torchic,torchic_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0255torchic/poke_capture_0255_000_fd_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0255torchic/torchic_shiny.png
582,0256combusken,poke_capture_0256_000_fd_n_00000000_f_n.png,0256combusken,combusken.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0256combusken/poke_capture_0256_000_fd_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0256combusken/combusken.png
583,0256combusken,poke_capture_0256_000_fd_n_00000000_f_r.png,0256combusken,combusken_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0256combusken/poke_capture_0256_000_fd_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0256combusken/combusken_shiny.png
584,0257blaziken,poke_capture_0257_000_fd_n_00000000_f_n.png,0257blaziken,blaziken.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0257blaziken/poke_capture_0257_000_fd_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0257blaziken/blaziken.png
585,0257blaziken,poke_capture_0257_001_mf_n_00000000_f_n.png,0257blaziken,blaziken-mega.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0257blaziken/poke_capture_0257_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0257blaziken/blaziken-mega.png
586,0257blaziken,poke_capture_0257_001_mf_n_00000000_f_r.png,0257blaziken,blaziken-mega_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0257blaziken/poke_capture_0257_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0257blaziken/blaziken-mega_shiny.png
587,0258mudkip,poke_capture_0258_000_mf_n_00000000_f_n.png,0258mudkip,mudkip.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0258mudkip/poke_capture_0258_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0258mudkip/mudkip.png
588,0259marshtomp,poke_capture_0259_000_mf_n_00000000_f_n.png,0259marshtomp,marshtomp.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0259marshtomp/poke_capture_0259_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0259marshtomp/marshtomp.png
589,0259marshtomp,poke_capture_0259_000_mf_n_00000000_f_r.png,0259marshtomp,marshtomp_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0259marshtomp/poke_capture_0259_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0259marshtomp/marshtomp_shiny.png
590,0260swampert,poke_capture_0260_000_mf_n_00000000_f_n.png,0260swampert,swampert.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0260swampert/poke_capture_0260_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0260swampert/swampert.png
591,0260swampert,poke_capture_0260_000_mf_n_00000000_f_r.png,0260swampert,swampert_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0260swampert/poke_capture_0260_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0260swampert/swampert_shiny.png
592,0260swampert,poke_capture_0260_001_mf_n_00000000_f_n.png,0260swampert,swampert-mega.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0260swampert/poke_capture_0260_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0260swampert/swampert-mega.png
593,0260swampert,poke_capture_0260_001_mf_n_00000000_f_r.png,0260swampert,swampert-mega_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0260swampert/poke_capture_0260_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0260swampert/swampert-mega_shiny.png
